"sites" "taxa" "age" "PAR" "lenght" "se" "V7"
"24961" "CZE/HSS/KR13" "Picea" -100 1318.65400652057 17 493.797570684565 4
"24971" "CZE/HSS/KR14" "Picea" -100 1239.46028316267 14 587.418064903565 4
"24981" "CZE/HSS/KR15" "Picea" -100 590.720059287541 6 237.568412897278 2
"24991" "CZE/HSS/KR16" "Picea" -100 837.665346676493 15 207.958450532599 3
"25001" "CZE/HSS/KR17" "Picea" -100 674.373203144259 16 180.910133380622 2
"25011" "CZE/HSS/KR18" "Picea" -100 542.940136965724 17 148.764926848599 2
"25021" "CZE/HSS/KR19" "Picea" -100 888.195052830752 16 457.467162471156 3
"25031" "CZE/HSS/KR2" "Picea" -100 213.56563599118 16 108.442670259522 1.7
"25041" "CZE/HSS/KR3" "Picea" -100 410.496239267097 17 90.6864046558409 2
"25051" "CZE/HSS/KR4" "Picea" -100 373.226265371657 17 136.035392340527 2
"25061" "CZE/HSS/KR5" "Picea" -100 219.087588409629 14 64.1656561012834 1.7
"25071" "CZE/HSS/KR6" "Picea" -100 524.397607537898 14 209.54103530976 2
"25081" "CZE/HSS/KR7" "Picea" -100 165.312587791575 12 48.0623409309772 1.6
"25091" "CZE/HSS/KR8" "Picea" -100 283.377016513237 14 76.823943981608 2
"25101" "CZE/HSS/KR9" "Picea" -100 810.732879984432 14 270.3684876486 3
"25111" "CZE/HSS/SA1" "Picea" -100 741.148069863263 10 350.971694635018 3
"25121" "CZE/HSS/SA10" "Picea" -100 814.034299708046 18 223.97213185816 3
"25131" "CZE/HSS/SA11" "Picea" -100 486.355256781462 14 273.173910230702 2
"25141" "CZE/HSS/SA12" "Picea" -100 688.531878206247 13 357.608746971428 2
"25151" "CZE/HSS/SA13" "Picea" -100 587.104547376437 13 294.583732816611 2
"25161" "CZE/HSS/SA14" "Picea" -100 883.596257386777 18 323.719965746015 3
"25171" "CZE/HSS/SA15" "Picea" -100 482.563883410048 15 121.270857944136 2
"25181" "CZE/HSS/SA16" "Picea" -100 562.586264693137 15 114.727185528528 2
"25191" "CZE/HSS/SA17" "Picea" -100 800.86864513934 14 466.621237019594 3
"25201" "CZE/HSS/SA18" "Picea" -100 319.064959167566 15 116.232071503318 2
"25211" "CZE/HSS/SA2" "Picea" -100 681.520423706531 18 218.560340244857 2
"25221" "CZE/HSS/SA3" "Picea" -100 1182.64942532085 18 303.059026919708 3
"25231" "CZE/HSS/SA4" "Picea" -100 338.237887881827 12 106.891896273677 2
"25241" "CZE/HSS/SA5" "Picea" -100 2189.62200717288 15 1346.39295976787 5
"25251" "CZE/HSS/SA6" "Picea" -100 755.119479040744 16 285.54628945675 3
"25261" "CZE/HSS/SA7" "Picea" -100 1153.03156418998 17 639.358151188549 3
"25271" "CZE/HSS/SA9" "Picea" -100 3283.31662628587 14 680.787012198825 6
"25281" "EST/TK/MIO" "Picea" -100 1566.24156281352 3 1456.65075918796 4
"25291" "EST/TK/MIT" "Picea" -100 971.99688110811 3 971.99688110811 3
"25301" "FIN/SPH/A5" "Picea" -100 134.291721790698 18 51.9435513446013 1.5
"25311" "FIN/SPH/A60" "Picea" -100 800.289777158305 6 458.95507019948 3
"25321" "FIN/SPH/A61" "Picea" -100 226.420530592578 6 133.330153316526 1.7
"25331" "FIN/SPH/A62" "Picea" -100 71.2177064431921 5 36.8214532692322 1.4
"25341" "FIN/SPH/A63" "Picea" -100 97.0467195010577 5 46.9411431421052 1.5
"25351" "FIN/SPH/B65" "Picea" -100 1.71463960663219 10 1.48265685077662 1.1
"25361" "FIN/SPH/F2" "Picea" -100 92.4416254583734 14 31.9280294928346 1.4
"25371" "FIN/SPH/F3" "Picea" -100 34.7835848165771 14 11.3754205669949 1.3
"25381" "FIN/SPH/F4" "Picea" -100 17.4465647844414 14 7.17900814644655 1.2
"25391" "FIN/SPH/F5" "Picea" -100 14.1885153293136 12 9.07706038202675 1.2
"25401" "FIN/SPH/H17" "Picea" -100 281.041802954889 23 74.9561927014244 2
"25411" "FIN/SPH/H18" "Picea" -100 74.6359789244413 5 22.0373482054516 1.4
"25421" "FIN/SPH/H28" "Picea" -100 493.664504144787 19 345.881461053931 2
"25431" "FIN/SPH/H31" "Picea" -100 150.301019802951 18 46.2422730054022 1.6
"25441" "FIN/SPH/HKH45" "Picea" -100 155.271018001523 13 44.936488731887 1.6
"25451" "FIN/SPH/J12" "Picea" -100 5.47125953921299 26 1.91403434665436 1.1
"25461" "FIN/SPH/K33" "Picea" -100 253.749652323375 18 81.1425280075326 2
"25471" "FIN/SPH/Ke8" "Picea" -100 10.5173147838932 28 2.39139741373564 1.2
"25481" "FIN/SPH/Kil11" "Picea" -100 5.72449795745819 25 1.49382669902073 1.1
"25491" "FIN/SPH/KU46" "Picea" -100 112.217871374353 12 37.8367795517888 1.5
"25501" "FIN/SPH/M24" "Picea" -100 19.9645236961156 28 4.49393761857558 1.2
"25511" "FIN/SPH/N27" "Picea" -100 11.6066921426702 24 3.53351734003266 1.2
"25521" "FIN/SPH/N7" "Picea" -100 35.5837700206841 28 14.8891501148046 1.3
"25531" "FIN/SPH/O25" "Picea" -100 179.19143278621 27 48.0989962657727 1.6
"25541" "FIN/SPH/O3" "Picea" -100 189.782736690359 15 124.210800274676 1.7
"25551" "FIN/SPH/O4" "Picea" -100 90.1422137632469 18 21.9121529845864 1.4
"25561" "FIN/SPH/P23" "Picea" -100 314.489866054839 27 89.1401811349501 2
"25571" "FIN/SPH/P9" "Picea" -100 18.9076340388063 28 5.38158281840099 1.2
"25581" "FIN/SPH/R20" "Picea" -100 135.108852984767 27 34.7985503141582 1.5
"25591" "FIN/SPH/S21" "Picea" -100 149.575383292086 25 49.7859358418675 1.6
"25601" "FIN/SPH/S22" "Picea" -100 33.7317623437619 28 12.939150112898 1.3
"25611" "FIN/SPH/S57" "Picea" -100 182.320506804055 3 167.329008927966 1.6
"25621" "FIN/SPH/U16" "Picea" -100 5.16781831227971 25 2.50296514987409 1.1
"25631" "GEOR/EK/T1" "Picea" -100 5.71337452437059 8 5.71337452437059 1.1
"25641" "GEOR/EK/T2" "Picea" -100 16.7199140919645 6 11.0023293102389 1.2
"25661" "GEOR/EK/T4" "Picea" -100 6.8074249652075 6 6.8074249652075 1.1
"25671" "GEOR/EK/T6" "Picea" -100 12.7689386195457 7 10.0571198711077 1.2
"25681" "GEOR/EK/T7" "Picea" -100 3.42802471462234 7 3.42802471462234 1.1
"25691" "GEOR/EK/T8" "Picea" -100 6.90882235804375 6 5.10668548297588 1.1
"25701" "GEOR/EK/T9" "Picea" -100 16.1442161412223 5 4.4486338588614 1.2
"25761" "GRE/AMG/P6" "Picea" -100 10.1571102655477 15 10.1571102655477 1.2
"25781" "GRE/TIM1" "Picea" -100 4.77535781141423 4 4.77535781141423 1.1
"25821" "CH/WVDK/A1" "Picea" -100 1214.79466193819 22 251.162064096231 4
"25831" "CH/WVDK/A2" "Picea" -100 762.622566818269 22 150.248723070072 3
"25841" "CH/WVDK/A3" "Picea" -100 2041.8508587761 22 304.402011490407 5
"25851" "CH/WVDK/A4" "Picea" -100 1326.9118852447 22 379.9656801137 4
"25861" "CH/WVDK/A5" "Picea" -100 979.041225458303 17 216.085094143382 3
"25871" "CH/WVDK/F2" "Picea" -100 3538.3394093477 14 1155.46652467128 6
"25881" "CH/WVDK/G06" "Picea" -100 2170.1183852235 17 500.776909807982 5
"25891" "CH/WVDK/G06b" "Picea" -100 3950.84083921517 13 586.629410660666 6
"25901" "CH/WVDK/G07" "Picea" -100 167.484110562211 3 64.7457224813129 1.6
"25911" "CH/WVDK/G08" "Picea" -100 1558.59901124431 18 347.06038097118 4
"25921" "CH/WVDK/G10" "Picea" -100 1455.52055116596 18 304.774790840149 4
"25931" "CH/WVDK/G12" "Picea" -100 1076.08286021058 17 324.901758320639 3
"25941" "CH/WVDK/G13" "Picea" -100 1410.06390091971 17 376.113041547228 4
"25951" "CH/WVDK/G14" "Picea" -100 1989.59987690026 17 406.689305630146 5
"25961" "CH/WVDK/G15" "Picea" -100 3441.37125641826 11 790.687463327636 6
"25971" "CH/WVDK/HAG" "Picea" -100 711.645515639649 17 156.281533546746 3
"25981" "CH/WVDK/M1" "Picea" -100 3746.16636505599 12 973.708340217921 6
"25991" "CH/WVDK/M2" "Picea" -100 4329.35634624265 12 1083.62669520335 6
"26001" "CH/WVDK/M3" "Picea" -100 7243.02870726193 12 1680.32245308724 7
"26011" "CH/WVDK/M4" "Picea" -100 1891.17234376135 8 416.548413269053 5
"26021" "CH/WVDK/M5" "Picea" -100 939.783480603526 12 249.138244047981 3
"26031" "CH/WVDK/R2" "Picea" -100 2039.9373920329 22 662.342012524134 5
"26041" "CH/WVDK/R3" "Picea" -100 1490.66248492018 3 584.293864678655 4
"26051" "CH/WVDK/R4" "Picea" -100 3115.41650417334 3 1635.46593952795 6
"26061" "CH/WVDK/R5" "Picea" -100 1453.80951522487 18 337.790110091036 4
"26071" "CH/WVDK/R6" "Picea" -100 2283.04317433211 18 707.414551398377 5
"26081" "CH/WVDK/S1b" "Picea" -100 190.477353939201 5 72.1347038138798 1.7
"26091" "CH/WVDK/S1c" "Picea" -100 198.970279359073 16 41.9430158064547 1.7
"26101" "CH/WVDK/S2" "Picea" -100 606.404092397181 22 126.796146035323 2
"26111" "CH/WVDK/S3" "Picea" -100 642.841180178557 22 142.697169705718 2
"26121" "CH/WVDK/S4" "Picea" -100 716.254228463823 20 129.184287158417 3
"26131" "CH/WVDK/S5" "Picea" -100 443.602460364482 12 210.459969498014 2
"26141" "CH/WVDK/Z1" "Picea" -100 292.826788322415 21 54.8405195551516 2
"26151" "CH/WVDK/Z2" "Picea" -100 255.301668977888 21 59.6150537445004 2
"26161" "CH/WVDK/Z3" "Picea" -100 299.521835279748 21 79.1000390015581 2
"26171" "CH/WVDK/Z4" "Picea" -100 200.23120982641 21 39.7654102593799 1.7
"26181" "CH/WVDK/Z5" "Picea" -100 265.58385018255 21 50.6441788049941 2
"26221" "LV/LK/RU1" "Picea" -100 5277.22419577942 6 1191.02731036783 7
"26231" "LV/LK/SE1" "Picea" -100 3812.85490659944 6 771.962863855645 6
"26241" "LV/LK/SE2" "Picea" -100 1429.0015843968 6 477.340907395261 4
"26251" "LV/LK/TEI1" "Picea" -100 1844.73932718185 6 436.458498144288 5
"26261" "N/CJ/<c4>R1" "Picea" -100 0.63659681903368 3 0.63659681903368 1.1
"26281" "N/CJ/<c4>R3" "Picea" -100 0.86119389900736 3 0.86119389900736 1.1
"26301" "N/CJ/BA1" "Picea" -100 3.83231285058277 3 3.83231285058277 1.1
"26311" "N/CJ/FO2" "Picea" -100 0.82062373674149 3 0.82062373674149 1.1
"26331" "N/CJ/HA2" "Picea" -100 1.49992675169579 3 1.49992675169579 1.1
"26341" "N/CJ/J1" "Picea" -100 2.87423463793708 4 2.87423463793708 1.1
"26351" "N/CJ/J2" "Picea" -100 11.4382069542313 4 7.41666864310415 1.2
"26361" "N/CJ/J4" "Picea" -100 2.45347494362769 4 1.20321904324056 1.1
"26371" "N/CJ/PE1" "Picea" -100 4.11845676548475 6 1.0035730094577 1.1
"26381" "N/CJ/PE2" "Picea" -100 0.54539556697098 4 0.54539556697098 1.1
"26391" "N/CJ/PW2" "Picea" -100 4.01045617800038 4 1.81612672445953 1.1
"26401" "N/CJ/PW4" "Picea" -100 2.6732392087107 4 1.58888126333989 1.1
"26411" "N/CJ/R1" "Picea" -100 1.26062922716538 4 1.26062922716538 1.1
"26421" "N/CJ/R2" "Picea" -100 4.52291879747885 4 1.84830876053299 1.1
"26441" "N/CJ/SK1" "Picea" -100 0.519988175112993 3 0.519988175112993 1.1
"26471" "N/KDV/AH-I" "Picea" -100 6.97166275064894 6 5.02691668072624 1.1
"26481" "N/KDV/BH-II" "Picea" -100 1.63832705062836 5 1.15507810851035 1.1
"26491" "N/KDV/DBH-IV" "Picea" -100 0.753623272496398 6 0.753623272496398 1.1
"26501" "N/KDV/FH-V" "Picea" -100 0.762396455686225 4 0.762396455686225 1.1
"26511" "N/KDV/FH-VI" "Picea" -100 6.22075243002043 5 2.03311906460095 1.1
"26521" "N/KDV/CH-III" "Picea" -100 2.49799580418419 6 1.71464768759221 1.1
"26531" "PL/AFC/L1" "Picea" -100 31.8096557060255 4 15.1015010227265 1.3
"26541" "PL/AFC/L2" "Picea" -100 104.364307978503 6 55.0659187537366 1.5
"26551" "PL/AFC/L3" "Picea" -100 107.219538839924 6 43.7498915635526 1.5
"26561" "PL/AFC/LP1" "Picea" -100 202.640737421369 7 98.8943094663998 1.7
"26571" "PL/AFC/LP2" "Picea" -100 87.806985080768 4 53.7124539413545 1.4
"26581" "PL/AFC/LP3" "Picea" -100 14.4128905943323 5 7.06182853171984 1.2
"26591" "PL/AFC/W1" "Picea" -100 480.308098157185 5 154.944531073021 2
"26601" "PL/AFC/W2" "Picea" -100 207.351546199849 4 101.56700864525 1.7
"26611" "PL/AFC/W3" "Picea" -100 68.7599430031159 5 59.6268257502116 1.4
"26621" "PL/AN/W1" "Picea" -100 146.133515332919 7 72.2316239530822 1.6
"26631" "PL/AN/W2" "Picea" -100 47.8288287313228 6 33.7926088765675 1.3
"26641" "PL/AN/W3" "Picea" -100 25.8358471962815 6 13.3869379322422 1.2
"26651" "PL/BN/B1" "Picea" -100 103.76480162954 7 58.4467226653546 1.5
"26661" "PL/BN/B2" "Picea" -100 80.0944228447854 7 40.6856057777473 1.4
"26671" "PL/BN/B3" "Picea" -100 169.53182666677 6 94.1594665677036 1.6
"26681" "PL/Gd10" "Picea" -100 130.876665219273 11 43.1247600901471 1.5
"26691" "PL/Gd7" "Picea" -100 120.245476968299 12 54.9619860725913 1.5
"26701" "PL/Gd8" "Picea" -100 115.193781913364 13 42.2448352355286 1.5
"26711" "PL/Gd9" "Picea" -100 313.177529087751 12 81.9630644194702 2
"26721" "PL/IP/G1" "Picea" -100 103.628014006267 5 56.8121800832925 1.5
"26731" "PL/IP/G2" "Picea" -100 165.775436087431 6 50.2485751808342 1.6
"26741" "PL/IP/G3" "Picea" -100 42.2741988701632 7 22.9061691090817 1.3
"26751" "PL/IP/G4" "Picea" -100 116.960204001166 7 40.2601716727987 1.5
"26761" "PL/IP/G5" "Picea" -100 35.1462559562846 6 18.7138756534013 1.3
"26771" "PL/IP/G6" "Picea" -100 65.0456302706512 6 32.3992072837533 1.4
"26781" "PL/IP/G7" "Picea" -100 66.9743005903545 5 24.7478448356426 1.4
"26791" "PL/IP/G8" "Picea" -100 67.2566519182214 5 18.5519093277823 1.4
"26801" "PL/IP/G9" "Picea" -100 21.0270480551867 5 9.62252097625783 1.2
"26811" "PL/JC1" "Picea" -100 82.8286918053868 10 45.8850152800091 1.4
"26821" "PL/JC2" "Picea" -100 71.2265802500757 12 26.2437761911968 1.4
"26831" "PL/JC3" "Picea" -100 41.3670201031438 8 16.4986698663032 1.3
"26841" "PL/SB4" "Picea" -100 750.449174585621 3 393.744002719161 3
"26851" "PL/SB5" "Picea" -100 785.100670912999 13 343.065642837826 3
"26861" "PL/SB6" "Picea" -100 604.979178341676 4 478.867964159716 2
"26871" "RUS/CF1" "Picea" -100 1566.87201316474 7 940.61872654677 4
"26881" "RUS/CF2" "Picea" -100 280.545550513327 5 105.521775804853 2
"26891" "RUS/CF3" "Picea" -100 283.174674621979 8 130.768064718831 2
"26901" "RUS/CF4" "Picea" -100 579.895494579309 5 253.223859777678 2
"26911" "RUS/KP2" "Picea" -100 203.010299560562 5 107.452831993377 1.7
"26921" "RUS/KP3" "Picea" -100 16.2650254460386 7 14.8959792244797 1.2
"26931" "RUS/KP4" "Picea" -100 17.9334247063818 5 15.4087774886779 1.2
"26941" "RUS/PL1" "Picea" -100 486.422768064945 3 68.6852063836575 2
"26951" "RUS/PL3" "Picea" -100 1228.62072438699 3 461.591654048165 4
"26971" "RUS/PL5" "Picea" -100 460.458588270209 3 366.770969460857 2
"26991" "RUS/PL8" "Picea" -100 303.929903877035 3 160.147442975528 2
"27001" "RUS/TR1" "Picea" -100 216.58310128206 7 81.9675620845858 1.7
"27011" "RUS/TR2" "Picea" -100 1562.33478277852 6 673.61702609978 4
"27021" "RUS/TU2" "Picea" -100 70.911563245717 5 70.911563245717 1.4
"27031" "RUS/TU3" "Picea" -100 155.079326850325 5 62.8782451208343 1.6
"27041" "RUS/ZV1" "Picea" -100 2994.30729585923 7 1174.39124525481 6
"27051" "RUS/ZV2" "Picea" -100 865.776157457834 6 266.756747597966 3
"27061" "RUS/ZV3" "Picea" -100 2245.34409840568 6 1009.50800717613 5
"27071" "RUS/ZV5" "Picea" -100 3038.00326206947 6 1029.74998815893 6
"27081" "RUS/ZV6" "Picea" -100 2824.36751206684 5 1291.51338340074 6
"27091" "S/LB/Bad" "Picea" -100 5.33148506837655 3 1.18766294587476 1.1
"27101" "S/LB/NJ" "Picea" -100 6.09335805716593 3 1.49349244053838 1.1
"27121" "S/LB/Tib" "Picea" -100 1.41723353250745 3 1.41723353250745 1.1
"27131" "S/MH/1B" "Picea" -100 66.5997516675537 6 40.9381493310023 1.4
"27141" "S/MH/2B" "Picea" -100 452.489027688334 6 303.344348730865 2
"27151" "S/MH/3A" "Picea" -100 103.440750036077 6 34.277212973379 1.5
"27161" "S/MH/4B" "Picea" -100 105.425853463678 6 53.3278845994221 1.5
"27171" "S/MH/5A" "Picea" -100 813.930521836855 4 454.338856688797 3
"27181" "S/MH/5B" "Picea" -100 518.977895328632 5 235.914819357214 2
"27191" "S/MH/6A" "Picea" -100 82.5642050045174 5 56.2014831911971 1.4
"27201" "S/MH/7A" "Picea" -100 19.4399937438801 4 3.79887810227175 1.2
"27211" "S/TG/AS" "Picea" -100 923.107871532027 3 159.839126885129 3
"27221" "S/TG/AT" "Picea" -100 35.6374096097485 3 26.1999397484654 1.3
"27231" "S/TG/HS1" "Picea" -100 166.741081351233 4 36.4435774262684 1.6
"27241" "S/TG/HS2" "Picea" -100 192.233775881405 3 77.345993781702 1.7
"27251" "S/TG/HT" "Picea" -100 458.897025702008 4 346.168340801009 2
"27261" "S/TG/KS1" "Picea" -100 948.44329674103 4 363.982207357626 3
"27271" "S/TG/KS2" "Picea" -100 1232.14264526767 3 392.731233268446 4
"27281" "S/TG/KT" "Picea" -100 649.588673824751 3 473.782009727902 2
"27291" "S/TG/RS" "Picea" -100 396.026860951293 4 176.28566403767 2
"27301" "S/TG/STS" "Picea" -100 3397.34288085496 3 600.951202602277 6
"27311" "S/TG/STT" "Picea" -100 1643.56430354109 3 1285.6247815208 4
"27321" "S/TG/SVT" "Picea" -100 621.812337284164 3 136.431420620988 2
"27331" "S/TG/TT" "Picea" -100 297.133707470251 3 221.327582789945 2
"27401" "UK/HP/CC1" "Picea" -100 159.532146854593 3 71.346041989908 1.6
"27411" "UK/HP/CC10" "Picea" -100 17.841515784801 3 10.2625840348937 1.2
"27421" "UK/HP/CC3" "Picea" -100 44.3201967707608 3 37.323897680004 1.3
"27431" "UK/HP/CC4" "Picea" -100 152.430523876056 3 118.264573773311 1.6
"27441" "UK/HP/CC8" "Picea" -100 40.9679166726703 3 21.4914778058537 1.3
"27451" "UK/HP/CC9" "Picea" -100 29.7326318682396 3 16.8054006211789 1.3
"27471" "UK/HT/HW2" "Picea" -100 18.9265302438827 3 18.9265302438827 1.2
"27491" "UK/HT/HW4" "Picea" -100 43.8114126015803 3 43.8114126015803 1.3
"27511" "BUL/EB/BRL3" "Pinus" -100 6022.40248794734 11 1013.62775105031 4
"27521" "BUL/EB/BRL4" "Pinus" -100 4691.70087810779 6 2096.61698256432 3
"27531" "BUL/MF/01" "Pinus" -100 630.099173866508 5 205.35705658927 1.3
"27541" "BUL/MF/02" "Pinus" -100 145.970494781903 4 68.3115421542776 1.1
"27551" "BUL/MF/03" "Pinus" -100 409.036921595553 3 187.012093894758 1.2
"27561" "BUL/MF/04" "Pinus" -100 279.294942152627 3 96.7612227890203 1.1
"27571" "BUL/MF/05" "Pinus" -100 185.426887860638 4 66.5972156354054 1.1
"27581" "BUL/MF/07" "Pinus" -100 231.336955965891 5 67.9047482447537 1.1
"27591" "BUL/MF/08" "Pinus" -100 389.622531611586 5 217.954694164693 1.2
"2760" "BUL/MF/09" "Pinus" -100 273.889233594835 3 197.504335104742 1.1
"27611" "BUL/MF/10" "Pinus" -100 810.308917103038 3 343.970580345315 1.3
"2762" "BUL/MF/16" "Pinus" -100 522.682741616444 4 331.64860362946 1.2
"27631" "CYP/TRO1" "Pinus" -100 21802.6803149881 7 4333.94764926685 7
"27641" "CYP/TRO2" "Pinus" -100 39658.3168973844 9 7037.93861194063 8
"27651" "CYP/TRO3" "Pinus" -100 32112.0156841505 5 6978.07705226357 8
"27661" "CYP/TRO4" "Pinus" -100 47462.75035562 7 6069.26462899791 9
"27671" "CZE/HSS/KR1" "Pinus" -100 291.773258769896 14 76.1687695005263 1.1
"27681" "CZE/HSS/KR10" "Pinus" -100 890.0246061112 16 283.625894028479 1.3
"27691" "CZE/HSS/KR11" "Pinus" -100 1490.70422765211 14 553.395541419117 2
"27701" "CZE/HSS/KR12" "Pinus" -100 338.751661212632 14 64.109742342612 1.2
"27711" "CZE/HSS/KR13" "Pinus" -100 2056.9224516978 17 1104.19889527446 2
"27721" "CZE/HSS/KR14" "Pinus" -100 632.528426324852 14 156.477651909783 1.3
"27731" "CZE/HSS/KR15" "Pinus" -100 329.548334643986 6 94.0473593104703 1.2
"27741" "CZE/HSS/KR16" "Pinus" -100 590.959097470303 15 213.233636310888 1.2
"27751" "CZE/HSS/KR17" "Pinus" -100 450.938708085557 16 118.785221341312 1.2
"27761" "CZE/HSS/KR18" "Pinus" -100 493.022048124567 17 97.3764952121573 1.2
"27771" "CZE/HSS/KR19" "Pinus" -100 316.896874532726 16 94.5121802532687 1.2
"27781" "CZE/HSS/KR2" "Pinus" -100 256.660989340366 16 53.8994528720645 1.1
"27791" "CZE/HSS/KR3" "Pinus" -100 1127.07353151425 17 322.367795362418 2
"27801" "CZE/HSS/KR4" "Pinus" -100 696.769109535892 17 184.627168465306 1.3
"27811" "CZE/HSS/KR5" "Pinus" -100 472.589044679427 14 81.1732081301907 1.2
"27821" "CZE/HSS/KR6" "Pinus" -100 1402.86133632875 14 638.959396361888 2
"27831" "CZE/HSS/KR7" "Pinus" -100 499.193667654534 12 136.519142436176 1.2
"27841" "CZE/HSS/KR8" "Pinus" -100 418.663431765829 14 104.192753361498 1.2
"27851" "CZE/HSS/KR9" "Pinus" -100 1074.96961410406 14 421.186753474683 1.3
"27861" "CZE/HSS/SA1" "Pinus" -100 578.234630849979 10 177.607886442946 1.2
"27871" "CZE/HSS/SA10" "Pinus" -100 795.83143565822 18 178.77776219673 1.3
"27881" "CZE/HSS/SA11" "Pinus" -100 417.380699525519 14 85.6805067571196 1.2
"27891" "CZE/HSS/SA12" "Pinus" -100 435.360564064439 13 90.3158895842598 1.2
"27901" "CZE/HSS/SA13" "Pinus" -100 543.712682610588 13 231.929435876761 1.2
"27911" "CZE/HSS/SA14" "Pinus" -100 2811.82746360067 18 753.23777523748 2
"27921" "CZE/HSS/SA15" "Pinus" -100 846.172191570564 15 236.16170897534 1.3
"27931" "CZE/HSS/SA16" "Pinus" -100 916.383239755514 15 271.27505329057 1.3
"27941" "CZE/HSS/SA17" "Pinus" -100 1159.85882452889 14 241.759772949909 2
"27951" "CZE/HSS/SA18" "Pinus" -100 819.816307105781 15 260.312831410823 1.3
"27961" "CZE/HSS/SA2" "Pinus" -100 484.451534679478 18 137.894873201367 1.2
"27971" "CZE/HSS/SA3" "Pinus" -100 617.256378379356 18 139.399695162549 1.2
"27981" "CZE/HSS/SA4" "Pinus" -100 494.295474982739 12 139.72830403578 1.2
"27991" "CZE/HSS/SA5" "Pinus" -100 1193.16676222724 15 644.207679317974 2
"28001" "CZE/HSS/SA6" "Pinus" -100 412.051403825772 16 86.3170664722452 1.2
"28011" "CZE/HSS/SA7" "Pinus" -100 1139.70808161798 17 533.512643359904 2
"28021" "CZE/HSS/SA9" "Pinus" -100 1855.72234624523 14 400.206325134825 2
"28031" "EST/TK/MIO" "Pinus" -100 5546.00960298007 3 2073.8872689554 4
"28041" "EST/TK/MIT" "Pinus" -100 10104.3353196818 3 3213.56902838802 5
"28051" "FIN/SPH/A5" "Pinus" -100 2131.43123933651 18 437.619991827388 2
"28061" "FIN/SPH/A60" "Pinus" -100 2560.67313647085 6 592.696462389197 2
"28071" "FIN/SPH/A61" "Pinus" -100 3500.16172229976 6 855.285692292474 3
"28081" "FIN/SPH/A62" "Pinus" -100 1281.74121901685 5 338.375019286832 2
"28091" "FIN/SPH/A63" "Pinus" -100 2164.53015350496 5 779.005157903606 2
"28101" "FIN/SPH/B65" "Pinus" -100 237.62970540347 10 51.2623271924783 1.1
"28111" "FIN/SPH/F2" "Pinus" -100 4843.87427730283 14 736.899970267794 3
"28121" "FIN/SPH/F3" "Pinus" -100 5777.67883136052 14 941.077308067069 4
"28131" "FIN/SPH/F4" "Pinus" -100 4404.98169455959 14 772.966985673684 3
"28141" "FIN/SPH/F5" "Pinus" -100 5096.20209134246 12 1415.06062258866 3
"28151" "FIN/SPH/H17" "Pinus" -100 10265.9085735794 23 1556.85952071295 5
"28161" "FIN/SPH/H18" "Pinus" -100 2745.47662989823 5 725.340801374824 2
"28171" "FIN/SPH/H28" "Pinus" -100 9963.19312280065 19 3655.5386276136 5
"28181" "FIN/SPH/H31" "Pinus" -100 4374.99674497112 18 670.204045761938 3
"28191" "FIN/SPH/HKH45" "Pinus" -100 11833.9796587218 13 2254.31985670822 5
"28201" "FIN/SPH/J12" "Pinus" -100 186.709419755832 26 26.7846597270361 1.1
"28211" "FIN/SPH/K33" "Pinus" -100 8531.37206567315 18 1286.11728707725 4
"28221" "FIN/SPH/Ke8" "Pinus" -100 1293.19492065812 28 240.070499863606 2
"28231" "FIN/SPH/Kil11" "Pinus" -100 279.872894016164 25 42.6868668839014 1.1
"28241" "FIN/SPH/KU46" "Pinus" -100 3675.52870926667 12 960.306051412546 3
"28251" "FIN/SPH/M24" "Pinus" -100 442.858192229275 28 58.5663419604905 1.2
"28261" "FIN/SPH/N27" "Pinus" -100 499.528306946006 24 76.9569110007824 1.2
"28271" "FIN/SPH/N7" "Pinus" -100 2441.97357081987 28 232.63923297868 2
"28281" "FIN/SPH/O25" "Pinus" -100 2548.37616049981 27 308.301115628531 2
"28291" "FIN/SPH/O3" "Pinus" -100 2059.33904103228 15 738.974687723384 2
"28301" "FIN/SPH/O4" "Pinus" -100 2076.0783266505 18 448.316848295695 2
"28311" "FIN/SPH/P23" "Pinus" -100 2502.54281510589 27 354.061178372882 2
"28321" "FIN/SPH/P9" "Pinus" -100 1353.90898372435 28 205.338982198871 2
"28331" "FIN/SPH/R20" "Pinus" -100 3709.54180573055 27 472.052574166191 3
"28341" "FIN/SPH/S21" "Pinus" -100 1881.90450059348 25 258.875056937152 2
"28351" "FIN/SPH/S22" "Pinus" -100 2440.25983373563 28 391.617528476936 2
"28361" "FIN/SPH/S57" "Pinus" -100 2692.1195265492 3 749.700415934693 2
"28371" "FIN/SPH/U16" "Pinus" -100 252.501517953123 25 43.4348452152784 1.1
"28381" "GEOR/EK/T1" "Pinus" -100 50.0276081978349 8 9.88742696817144 1.1
"28391" "GEOR/EK/T2" "Pinus" -100 99.1738851311538 6 36.6462483420356 1.1
"28401" "GEOR/EK/T3" "Pinus" -100 70.4380791157297 3 31.7967828755098 1.1
"28411" "GEOR/EK/T4" "Pinus" -100 94.8754540687144 6 27.1531613314985 1.1
"28421" "GEOR/EK/T6" "Pinus" -100 79.2227442663882 7 15.6592850373133 1.1
"28431" "GEOR/EK/T7" "Pinus" -100 54.4901094215577 7 14.9474291436886 1.1
